week_start_date,store_id,model_id,units_sold,unit_price,revenue
2026-07-06,BLR-02,M10,2,29999,59998
2026-07-13,BLR-02,M10,1,29999,29999
2026-07-20,BLR-02,M10,0,29999,0
2026-07-27,BLR-02,M10,1,29999,29999
2026-08-03,BLR-02,M10,1,29999,29999
2026-08-10,BLR-02,M10,0,29999,0
2026-08-17,BLR-02,M10,0,29999,0
2026-08-24,BLR-02,M10,0,29999,0
2025-09-01,BLR-02,M11,0,23999,0
2025-09-08,BLR-02,M11,0,23999,0
2025-09-15,BLR-02,M11,0,23999,0
2025-09-22,BLR-02,M11,0,23999,0
2025-09-29,BLR-02,M11,0,23999,0
2025-10-06,BLR-02,M11,0,23999,0
2025-10-13,BLR-02,M11,0,23999,0
2025-10-20,BLR-02,M11,0,23999,0
2025-10-27,BLR-02,M11,0,23999,0
2025-11-03,BLR-02,M11,0,23999,0
2025-11-10,BLR-02,M11,0,23999,0
2025-11-17,BLR-02,M11,0,23999,0
2025-11-24,BLR-02,M11,0,23999,0
2025-12-01,BLR-02,M11,0,23999,0
2025-12-08,BLR-02,M11,2,23999,47998
2025-12-15,BLR-02,M11,1,23999,23999
2025-12-22,BLR-02,M11,2,23999,47998
2025-12-29,BLR-02,M11,1,23999,23999
2026-01-05,BLR-02,M11,2,23999,47998
2026-01-12,BLR-02,M11,3,23999,71997
2026-01-19,BLR-02,M11,2,23999,47998
2026-01-26,BLR-02,M11,1,23999,23999
2026-02-02,BLR-02,M11,1,23999,23999
2026-02-09,BLR-02,M11,1,23999,23999
2026-02-16,BLR-02,M11,1,23999,23999
2026-02-23,BLR-02,M11,1,23999,23999
2026-03-02,BLR-02,M11,4,23999,95996
2026-03-09,BLR-02,M11,2,23999,47998
2026-03-16,BLR-02,M11,11,23999,263989
2026-03-23,BLR-02,M11,0,23999,0
2026-03-30,BLR-02,M11,3,23999,71997
2026-04-06,BLR-02,M11,1,23999,23999
2026-04-13,BLR-02,M11,2,23999,47998
2026-04-20,BLR-02,M11,2,23999,47998
2026-04-27,BLR-02,M11,1,23999,23999
2026-05-04,BLR-02,M11,3,23999,71997
2026-05-11,BLR-02,M11,0,23999,0
2026-05-18,BLR-02,M11,1,23999,23999
2026-05-25,BLR-02,M11,0,23999,0
2026-06-01,BLR-02,M11,0,23999,0
2026-06-08,BLR-02,M11,0,23999,0
2026-06-15,BLR-02,M11,1,23999,23999
2026-06-22,BLR-02,M11,2,23999,47998
2026-06-29,BLR-02,M11,0,23999,0
2026-07-06,BLR-02,M11,1,23999,23999
2026-07-13,BLR-02,M11,1,23999,23999
2026-07-20,BLR-02,M11,3,23999,71997
2026-07-27,BLR-02,M11,1,23999,23999
2026-08-03,BLR-02,M11,2,23999,47998
2026-08-10,BLR-02,M11,0,23999,0
2026-08-17,BLR-02,M11,0,23999,0
2026-08-24,BLR-02,M11,1,23999,23999
2025-09-01,BLR-02,M12,0,19999,0
2025-09-08,BLR-02,M12,0,19999,0
2025-09-15,BLR-02,M12,0,19999,0
2025-09-22,BLR-02,M12,0,19999,0
2025-09-29,BLR-02,M12,0,19999,0
2025-10-06,BLR-02,M12,0,19999,0
2025-10-13,BLR-02,M12,0,19999,0
2025-10-20,BLR-02,M12,0,19999,0
2025-10-27,BLR-02,M12,0,19999,0
2025-11-03,BLR-02,M12,0,19999,0
2025-11-10,BLR-02,M12,0,19999,0
2025-11-17,BLR-02,M12,0,19999,0
2025-11-24,BLR-02,M12,0,19999,0
2025-12-01,BLR-02,M12,0,19999,0
2025-12-08,BLR-02,M12,0,19999,0
2025-12-15,BLR-02,M12,0,19999,0
2025-12-22,BLR-02,M12,0,19999,0
2025-12-29,BLR-02,M12,0,19999,0
2026-01-05,BLR-02,M12,0,19999,0
2026-01-12,BLR-02,M12,0,19999,0
2026-01-19,BLR-02,M12,3,19999,59997
2026-01-26,BLR-02,M12,1,19999,19999
2026-02-02,BLR-02,M12,1,19999,19999
2026-02-09,BLR-02,M12,0,19999,0
2026-02-16,BLR-02,M12,5,19999,99995
2026-02-23,BLR-02,M12,2,19999,39998
2026-03-02,BLR-02,M12,0,19999,0
2026-03-09,BLR-02,M12,2,19999,39998
2026-03-16,BLR-02,M12,1,19999,19999
2026-03-23,BLR-02,M12,4,19999,79996
2026-03-30,BLR-02,M12,3,19999,59997
2026-04-06,BLR-02,M12,0,19999,0
2026-04-13,BLR-02,M12,0,19999,0
2026-04-20,BLR-02,M12,2,19999,39998
2026-04-27,BLR-02,M12,2,19999,39998
2026-05-04,BLR-02,M12,1,19999,19999
2026-05-11,BLR-02,M12,0,19999,0
2026-05-18,BLR-02,M12,2,19999,39998
2026-05-25,BLR-02,M12,3,19999,59997
2026-06-01,BLR-02,M12,0,19999,0
2026-06-08,BLR-02,M12,0,19999,0
2026-06-15,BLR-02,M12,0,19999,0
2026-06-22,BLR-02,M12,4,19999,79996
2026-06-29,BLR-02,M12,0,19999,0
2026-07-06,BLR-02,M12,2,19999,39998
2026-07-13,BLR-02,M12,0,19999,0
2026-07-20,BLR-02,M12,0,19999,0
2026-07-27,BLR-02,M12,1,19999,19999
2026-08-03,BLR-02,M12,2,19999,39998
2026-08-10,BLR-02,M12,1,19999,19999
2026-08-17,BLR-02,M12,1,19999,19999
2026-08-24,BLR-02,M12,0,19999,0
2025-09-01,BLR-02,M13,0,28999,0
2025-09-08,BLR-02,M13,0,28999,0
2025-09-15,BLR-02,M13,0,28999,0
2025-09-22,BLR-02,M13,0,28999,0
2025-09-29,BLR-02,M13,0,28999,0
2025-10-06,BLR-02,M13,0,28999,0
2025-10-13,BLR-02,M13,0,28999,0
2025-10-20,BLR-02,M13,0,28999,0
2025-10-27,BLR-02,M13,0,28999,0
2025-11-03,BLR-02,M13,0,28999,0
2025-11-10,BLR-02,M13,0,28999,0
2025-11-17,BLR-02,M13,0,28999,0
2025-11-24,BLR-02,M13,0,28999,0
2025-12-01,BLR-02,M13,0,28999,0
2025-12-08,BLR-02,M13,0,28999,0
2025-12-15,BLR-02,M13,0,28999,0
2025-12-22,BLR-02,M13,0,28999,0
2025-12-29,BLR-02,M13,0,28999,0
2026-01-05,BLR-02,M13,0,28999,0
2026-01-12,BLR-02,M13,0,28999,0
2026-01-19,BLR-02,M13,0,28999,0
2026-01-26,BLR-02,M13,0,28999,0
2026-02-02,BLR-02,M13,0,28999,0
2026-02-09,BLR-02,M13,0,28999,0
2026-02-16,BLR-02,M13,0,28999,0
2026-02-23,BLR-02,M13,0,28999,0
2026-03-02,BLR-02,M13,3,28999,86997
2026-03-09,BLR-02,M13,2,28999,57998
2026-03-16,BLR-02,M13,1,28999,28999
2026-03-23,BLR-02,M13,0,28999,0
2026-03-30,BLR-02,M13,1,28999,28999
2026-04-06,BLR-02,M13,3,28999,86997
2026-04-13,BLR-02,M13,3,28999,86997
2026-04-20,BLR-02,M13,3,28999,86997
2026-04-27,BLR-02,M13,5,28999,144995
2026-05-04,BLR-02,M13,2,28999,57998
2026-05-11,BLR-02,M13,2,28999,57998
2026-05-18,BLR-02,M13,2,28999,57998
2026-05-25,BLR-02,M13,1,28999,28999
2026-06-01,BLR-02,M13,4,28999,115996
2026-06-08,BLR-02,M13,1,28999,28999
2026-06-15,BLR-02,M13,1,28999,28999
2026-06-22,BLR-02,M13,0,28999,0
2026-06-29,BLR-02,M13,2,28999,57998
2026-07-06,BLR-02,M13,0,28999,0
2026-07-13,BLR-02,M13,1,28999,28999
2026-07-20,BLR-02,M13,0,28999,0
2026-07-27,BLR-02,M13,0,28999,0
2026-08-03,BLR-02,M13,0,28999,0
2026-08-10,BLR-02,M13,0,28999,0
2026-08-17,BLR-02,M13,2,28999,57998
2026-08-24,BLR-02,M13,1,28999,28999
2025-09-01,BLR-02,M14,0,25999,0
2025-09-08,BLR-02,M14,0,25999,0
2025-09-15,BLR-02,M14,0,25999,0
2025-09-22,BLR-02,M14,0,25999,0
2025-09-29,BLR-02,M14,0,25999,0
2025-10-06,BLR-02,M14,0,25999,0
2025-10-13,BLR-02,M14,0,25999,0
2025-10-20,BLR-02,M14,0,25999,0
2025-10-27,BLR-02,M14,0,25999,0
2025-11-03,BLR-02,M14,0,25999,0
2025-11-10,BLR-02,M14,0,25999,0
2025-11-17,BLR-02,M14,0,25999,0
2025-11-24,BLR-02,M14,0,25999,0
2025-12-01,BLR-02,M14,0,25999,0
2025-12-08,BLR-02,M14,0,25999,0
2025-12-15,BLR-02,M14,0,25999,0
2025-12-22,BLR-02,M14,0,25999,0
2025-12-29,BLR-02,M14,0,25999,0
2026-01-05,BLR-02,M14,0,25999,0
2026-01-12,BLR-02,M14,0,25999,0
2026-01-19,BLR-02,M14,0,25999,0
2026-01-26,BLR-02,M14,0,25999,0
2026-02-02,BLR-02,M14,0,25999,0
2026-02-09,BLR-02,M14,0,25999,0
2026-02-16,BLR-02,M14,0,25999,0
2026-02-23,BLR-02,M14,0,25999,0
2026-03-02,BLR-02,M14,0,25999,0
2026-03-09,BLR-02,M14,0,25999,0
2026-03-16,BLR-02,M14,0,25999,0
2026-03-23,BLR-02,M14,0,25999,0
2026-03-30,BLR-02,M14,1,25999,25999
2026-04-06,BLR-02,M14,1,25999,25999
2026-04-13,BLR-02,M14,3,25999,77997
2026-04-20,BLR-02,M14,2,25999,51998
2026-04-27,BLR-02,M14,2,25999,51998
2026-05-04,BLR-02,M14,1,25999,25999
2026-05-11,BLR-02,M14,3,25999,77997
2026-05-18,BLR-02,M14,2,25999,51998
2026-05-25,BLR-02,M14,2,25999,51998
2026-06-01,BLR-02,M14,5,25999,129995
2026-06-08,BLR-02,M14,2,25999,51998
2026-06-15,BLR-02,M14,0,25999,0
2026-06-22,BLR-02,M14,2,25999,51998
2026-06-29,BLR-02,M14,4,25999,103996
2026-07-06,BLR-02,M14,1,25999,25999
2026-07-13,BLR-02,M14,2,25999,51998
2026-07-20,BLR-02,M14,3,25999,77997
2026-07-27,BLR-02,M14,2,25999,51998
2026-08-03,BLR-02,M14,2,25999,51998
2026-08-10,BLR-02,M14,2,25999,51998
2026-08-17,BLR-02,M14,2,25999,51998
2026-08-24,BLR-02,M14,2,25999,51998
2025-09-01,BLR-02,M15,0,30999,0
2025-09-08,BLR-02,M15,0,30999,0
2025-09-15,BLR-02,M15,0,30999,0
2025-09-22,BLR-02,M15,0,30999,0
2025-09-29,BLR-02,M15,0,30999,0
2025-10-06,BLR-02,M15,0,30999,0
2025-10-13,BLR-02,M15,0,30999,0
2025-10-20,BLR-02,M15,0,30999,0
2025-10-27,BLR-02,M15,0,30999,0
2025-11-03,BLR-02,M15,0,30999,0
2025-11-10,BLR-02,M15,0,30999,0
2025-11-17,BLR-02,M15,0,30999,0
2025-11-24,BLR-02,M15,0,30999,0
2025-12-01,BLR-02,M15,0,30999,0
2025-12-08,BLR-02,M15,0,30999,0
2025-12-15,BLR-02,M15,0,30999,0
2025-12-22,BLR-02,M15,0,30999,0
2025-12-29,BLR-02,M15,0,30999,0
2026-01-05,BLR-02,M15,0,30999,0
2026-01-12,BLR-02,M15,0,30999,0
2026-01-19,BLR-02,M15,0,30999,0
2026-01-26,BLR-02,M15,0,30999,0
2026-02-02,BLR-02,M15,0,30999,0
2026-02-09,BLR-02,M15,0,30999,0
2026-02-16,BLR-02,M15,0,30999,0
2026-02-23,BLR-02,M15,0,30999,0
2026-03-02,BLR-02,M15,0,30999,0
2026-03-09,BLR-02,M15,0,30999,0
2026-03-16,BLR-02,M15,0,30999,0
2026-03-23,BLR-02,M15,0,30999,0
2026-03-30,BLR-02,M15,0,30999,0
2026-04-06,BLR-02,M15,0,30999,0
2026-04-13,BLR-02,M15,0,30999,0
2026-04-20,BLR-02,M15,0,30999,0
2026-04-27,BLR-02,M15,0,30999,0
2026-05-04,BLR-02,M15,0,30999,0
2026-05-11,BLR-02,M15,2,30999,61998
2026-05-18,BLR-02,M15,2,30999,61998
2026-05-25,BLR-02,M15,2,30999,61998
2026-06-01,BLR-02,M15,4,30999,123996
2026-06-08,BLR-02,M15,6,30999,185994
2026-06-15,BLR-02,M15,1,30999,30999
2026-06-22,BLR-02,M15,4,30999,123996
2026-06-29,BLR-02,M15,2,30999,61998
2026-07-06,BLR-02,M15,1,30999,30999
2026-07-13,BLR-02,M15,5,30999,154995
2026-07-20,BLR-02,M15,5,30999,154995
2026-07-27,BLR-02,M15,1,30999,30999
2026-08-03,BLR-02,M15,0,30999,0
2026-08-10,BLR-02,M15,2,30999,61998
2026-08-17,BLR-02,M15,2,30999,61998
2026-08-24,BLR-02,M15,5,30999,154995
2025-09-01,BLR-02,M16,0,23999,0
2025-09-08,BLR-02,M16,0,23999,0
2025-09-15,BLR-02,M16,0,23999,0
2025-09-22,BLR-02,M16,0,23999,0
2025-09-29,BLR-02,M16,0,23999,0
2025-10-06,BLR-02,M16,0,23999,0
2025-10-13,BLR-02,M16,0,23999,0
2025-10-20,BLR-02,M16,0,23999,0
2025-10-27,BLR-02,M16,0,23999,0
2025-11-03,BLR-02,M16,0,23999,0
2025-11-10,BLR-02,M16,0,23999,0
2025-11-17,BLR-02,M16,0,23999,0
2025-11-24,BLR-02,M16,0,23999,0
2025-12-01,BLR-02,M16,0,23999,0
2025-12-08,BLR-02,M16,0,23999,0
2025-12-15,BLR-02,M16,0,23999,0
2025-12-22,BLR-02,M16,0,23999,0
2025-12-29,BLR-02,M16,0,23999,0
2026-01-05,BLR-02,M16,0,23999,0
2026-01-12,BLR-02,M16,0,23999,0
2026-01-19,BLR-02,M16,0,23999,0
2026-01-26,BLR-02,M16,0,23999,0
2026-02-02,BLR-02,M16,0,23999,0
2026-02-09,BLR-02,M16,0,23999,0
2026-02-16,BLR-02,M16,0,23999,0
2026-02-23,BLR-02,M16,0,23999,0
2026-03-02,BLR-02,M16,0,23999,0
2026-03-09,BLR-02,M16,0,23999,0
2026-03-16,BLR-02,M16,0,23999,0
2026-03-23,BLR-02,M16,0,23999,0
2026-03-30,BLR-02,M16,0,23999,0
2026-04-06,BLR-02,M16,0,23999,0
2026-04-13,BLR-02,M16,0,23999,0
2026-04-20,BLR-02,M16,0,23999,0
2026-04-27,BLR-02,M16,0,23999,0
2026-05-04,BLR-02,M16,0,23999,0
2026-05-11,BLR-02,M16,0,23999,0
2026-05-18,BLR-02,M16,0,23999,0
2026-05-25,BLR-02,M16,0,23999,0
2026-06-01,BLR-02,M16,3,23999,71997
2026-06-08,BLR-02,M16,4,23999,95996
2026-06-15,BLR-02,M16,3,23999,71997
2026-06-22,BLR-02,M16,2,23999,47998
2026-06-29,BLR-02,M16,2,23999,47998
2026-07-06,BLR-02,M16,6,23999,143994
2026-07-13,BLR-02,M16,1,23999,23999
2026-07-20,BLR-02,M16,1,23999,23999
2026-07-27,BLR-02,M16,4,23999,95996
2026-08-03,BLR-02,M16,3,23999,71997
2026-08-10,BLR-02,M16,2,23999,47998
2026-08-17,BLR-02,M16,2,23999,47998
2026-08-24,BLR-02,M16,2,23999,47998
2025-09-01,BLR-02,M17,0,28999,0
2025-09-08,BLR-02,M17,0,28999,0
2025-09-15,BLR-02,M17,0,28999,0
2025-09-22,BLR-02,M17,0,28999,0
2025-09-29,BLR-02,M17,0,28999,0
2025-10-06,BLR-02,M17,0,28999,0
2025-10-13,BLR-02,M17,0,28999,0
2025-10-20,BLR-02,M17,0,28999,0
2025-10-27,BLR-02,M17,0,28999,0
2025-11-03,BLR-02,M17,0,28999,0
2025-11-10,BLR-02,M17,0,28999,0
2025-11-17,BLR-02,M17,0,28999,0
2025-11-24,BLR-02,M17,0,28999,0
2025-12-01,BLR-02,M17,0,28999,0
2025-12-08,BLR-02,M17,0,28999,0
2025-12-15,BLR-02,M17,0,28999,0
2025-12-22,BLR-02,M17,0,28999,0
2025-12-29,BLR-02,M17,0,28999,0
2026-01-05,BLR-02,M17,0,28999,0
2026-01-12,BLR-02,M17,0,28999,0
2026-01-19,BLR-02,M17,0,28999,0
2026-01-26,BLR-02,M17,0,28999,0
2026-02-02,BLR-02,M17,0,28999,0
2026-02-09,BLR-02,M17,0,28999,0
2026-02-16,BLR-02,M17,0,28999,0
2026-02-23,BLR-02,M17,0,28999,0
2026-03-02,BLR-02,M17,0,28999,0
2026-03-09,BLR-02,M17,0,28999,0
2026-03-16,BLR-02,M17,0,28999,0
2026-03-23,BLR-02,M17,0,28999,0
2026-03-30,BLR-02,M17,0,28999,0
2026-04-06,BLR-02,M17,0,28999,0
2026-04-13,BLR-02,M17,0,28999,0
2026-04-20,BLR-02,M17,0,28999,0
2026-04-27,BLR-02,M17,0,28999,0
2026-05-04,BLR-02,M17,0,28999,0
2026-05-11,BLR-02,M17,0,28999,0
2026-05-18,BLR-02,M17,0,28999,0
2026-05-25,BLR-02,M17,0,28999,0
2026-06-01,BLR-02,M17,0,28999,0
2026-06-08,BLR-02,M17,0,28999,0
2026-06-15,BLR-02,M17,0,28999,0
2026-06-22,BLR-02,M17,0,28999,0
2026-06-29,BLR-02,M17,2,28999,57998
2026-07-06,BLR-02,M17,1,28999,28999
2026-07-13,BLR-02,M17,3,28999,86997
2026-07-20,BLR-02,M17,1,28999,28999
2026-07-27,BLR-02,M17,1,28999,28999
2026-08-03,BLR-02,M17,4,28999,115996
2026-08-10,BLR-02,M17,2,28999,57998
2026-08-17,BLR-02,M17,3,28999,86997
2026-08-24,BLR-02,M17,1,28999,28999
2025-09-01,BLR-02,M18,0,29999,0
2025-09-08,BLR-02,M18,0,29999,0
2025-09-15,BLR-02,M18,0,29999,0
2025-09-22,BLR-02,M18,0,29999,0
2025-09-29,BLR-02,M18,0,29999,0
2025-10-06,BLR-02,M18,0,29999,0
2025-10-13,BLR-02,M18,0,29999,0
2025-10-20,BLR-02,M18,0,29999,0
2025-10-27,BLR-02,M18,0,29999,0
2025-11-03,BLR-02,M18,0,29999,0
2025-11-10,BLR-02,M18,0,29999,0
2025-11-17,BLR-02,M18,0,29999,0
2025-11-24,BLR-02,M18,0,29999,0
2025-12-01,BLR-02,M18,0,29999,0
2025-12-08,BLR-02,M18,0,29999,0
2025-12-15,BLR-02,M18,0,29999,0
2025-12-22,BLR-02,M18,0,29999,0
2025-12-29,BLR-02,M18,0,29999,0
2026-01-05,BLR-02,M18,0,29999,0
2026-01-12,BLR-02,M18,0,29999,0
2026-01-19,BLR-02,M18,0,29999,0
2026-01-26,BLR-02,M18,0,29999,0
2026-02-02,BLR-02,M18,0,29999,0
2026-02-09,BLR-02,M18,0,29999,0
2026-02-16,BLR-02,M18,0,29999,0
2026-02-23,BLR-02,M18,0,29999,0
2026-03-02,BLR-02,M18,0,29999,0
2026-03-09,BLR-02,M18,0,29999,0
2026-03-16,BLR-02,M18,0,29999,0
2026-03-23,BLR-02,M18,0,29999,0
2026-03-30,BLR-02,M18,0,29999,0
2026-04-06,BLR-02,M18,0,29999,0
2026-04-13,BLR-02,M18,0,29999,0
2026-04-20,BLR-02,M18,0,29999,0
2026-04-27,BLR-02,M18,0,29999,0
2026-05-04,BLR-02,M18,0,29999,0
2026-05-11,BLR-02,M18,0,29999,0
2026-05-18,BLR-02,M18,0,29999,0
2026-05-25,BLR-02,M18,0,29999,0
2026-06-01,BLR-02,M18,0,29999,0
2026-06-08,BLR-02,M18,0,29999,0
2026-06-15,BLR-02,M18,0,29999,0
2026-06-22,BLR-02,M18,0,29999,0
2026-06-29,BLR-02,M18,0,29999,0
2026-07-06,BLR-02,M18,0,29999,0
2026-07-13,BLR-02,M18,0,29999,0
2026-07-20,BLR-02,M18,1,29999,29999
2026-07-27,BLR-02,M18,1,29999,29999
2026-08-03,BLR-02,M18,2,29999,59998
2026-08-10,BLR-02,M18,0,29999,0
2026-08-17,BLR-02,M18,2,29999,59998
2026-08-24,BLR-02,M18,1,29999,29999
2025-09-01,BLR-02,M19,0,33999,0
2025-09-08,BLR-02,M19,0,33999,0
2025-09-15,BLR-02,M19,0,33999,0
2025-09-22,BLR-02,M19,0,33999,0
2025-09-29,BLR-02,M19,0,33999,0
2025-10-06,BLR-02,M19,0,33999,0
2025-10-13,BLR-02,M19,0,33999,0
2025-10-20,BLR-02,M19,0,33999,0
2025-10-27,BLR-02,M19,0,33999,0
2025-11-03,BLR-02,M19,0,33999,0
2025-11-10,BLR-02,M19,0,33999,0
2025-11-17,BLR-02,M19,0,33999,0
2025-11-24,BLR-02,M19,0,33999,0
2025-12-01,BLR-02,M19,0,33999,0
2025-12-08,BLR-02,M19,0,33999,0
2025-12-15,BLR-02,M19,0,33999,0
2025-12-22,BLR-02,M19,0,33999,0
2025-12-29,BLR-02,M19,0,33999,0
2026-01-05,BLR-02,M19,0,33999,0
2026-01-12,BLR-02,M19,0,33999,0
2026-01-19,BLR-02,M19,0,33999,0
2026-01-26,BLR-02,M19,0,33999,0
2026-02-02,BLR-02,M19,0,33999,0
2026-02-09,BLR-02,M19,0,33999,0
2026-02-16,BLR-02,M19,0,33999,0
2026-02-23,BLR-02,M19,0,33999,0
2026-03-02,BLR-02,M19,0,33999,0
2026-03-09,BLR-02,M19,0,33999,0
2026-03-16,BLR-02,M19,0,33999,0
2026-03-23,BLR-02,M19,0,33999,0
2026-03-30,BLR-02,M19,0,33999,0
2026-04-06,BLR-02,M19,0,33999,0
2026-04-13,BLR-02,M19,0,33999,0
2026-04-20,BLR-02,M19,0,33999,0
2026-04-27,BLR-02,M19,0,33999,0
2026-05-04,BLR-02,M19,0,33999,0
2026-05-11,BLR-02,M19,0,33999,0
2026-05-18,BLR-02,M19,0,33999,0
2026-05-25,BLR-02,M19,0,33999,0
2026-06-01,BLR-02,M19,0,33999,0
2026-06-08,BLR-02,M19,0,33999,0
2026-06-15,BLR-02,M19,0,33999,0
2026-06-22,BLR-02,M19,0,33999,0
2026-06-29,BLR-02,M19,0,33999,0
2026-07-06,BLR-02,M19,0,33999,0
2026-07-13,BLR-02,M19,0,33999,0
2026-07-20,BLR-02,M19,0,33999,0
2026-07-27,BLR-02,M19,0,33999,0
2026-08-03,BLR-02,M19,1,33999,33999
2026-08-10,BLR-02,M19,2,33999,67998
2026-08-17,BLR-02,M19,2,33999,67998
2026-08-24,BLR-02,M19,1,33999,33999
2025-09-01,BLR-02,M20,0,31999,0
2025-09-08,BLR-02,M20,0,31999,0
2025-09-15,BLR-02,M20,0,31999,0
2025-09-22,BLR-02,M20,0,31999,0
2025-09-29,BLR-02,M20,0,31999,0
2025-10-06,BLR-02,M20,0,31999,0
2025-10-13,BLR-02,M20,0,31999,0
2025-10-20,BLR-02,M20,0,31999,0
2025-10-27,BLR-02,M20,0,31999,0
2025-11-03,BLR-02,M20,0,31999,0
2025-11-10,BLR-02,M20,0,31999,0
2025-11-17,BLR-02,M20,0,31999,0
2025-11-24,BLR-02,M20,0,31999,0
2025-12-01,BLR-02,M20,0,31999,0
2025-12-08,BLR-02,M20,0,31999,0
2025-12-15,BLR-02,M20,0,31999,0
2025-12-22,BLR-02,M20,0,31999,0
2025-12-29,BLR-02,M20,0,31999,0
2026-01-05,BLR-02,M20,0,31999,0
2026-01-12,BLR-02,M20,0,31999,0
2026-01-19,BLR-02,M20,0,31999,0
2026-01-26,BLR-02,M20,0,31999,0
2026-02-02,BLR-02,M20,0,31999,0
2026-02-09,BLR-02,M20,0,31999,0
2026-02-16,BLR-02,M20,0,31999,0
2026-02-23,BLR-02,M20,0,31999,0
2026-03-02,BLR-02,M20,0,31999,0
2026-03-09,BLR-02,M20,0,31999,0
2026-03-16,BLR-02,M20,0,31999,0
2026-03-23,BLR-02,M20,0,31999,0
2026-03-30,BLR-02,M20,0,31999,0
2026-04-06,BLR-02,M20,0,31999,0
2026-04-13,BLR-02,M20,0,31999,0
2026-04-20,BLR-02,M20,0,31999,0
2026-04-27,BLR-02,M20,0,31999,0
2026-05-04,BLR-02,M20,0,31999,0
2026-05-11,BLR-02,M20,0,31999,0
2026-05-18,BLR-02,M20,0,31999,0
2026-05-25,BLR-02,M20,0,31999,0
2026-06-01,BLR-02,M20,0,31999,0
2026-06-08,BLR-02,M20,0,31999,0
2026-06-15,BLR-02,M20,0,31999,0
2026-06-22,BLR-02,M20,0,31999,0
2026-06-29,BLR-02,M20,0,31999,0
2026-07-06,BLR-02,M20,0,31999,0
2026-07-13,BLR-02,M20,0,31999,0
2026-07-20,BLR-02,M20,0,31999,0
2026-07-27,BLR-02,M20,0,31999,0
2026-08-03,BLR-02,M20,0,31999,0
2026-08-10,BLR-02,M20,0,31999,0
2026-08-17,BLR-02,M20,0,31999,0
2026-08-24,BLR-02,M20,3,31999,95997
2025-09-01,BLR-02,F01,1,74999,74999
2025-09-08,BLR-02,F01,2,74999,149998
2025-09-15,BLR-02,F01,1,74999,74999
2025-09-22,BLR-02,F01,0,74999,0
2025-09-29,BLR-02,F01,0,74999,0
2025-10-06,BLR-02,F01,0,74999,0
2025-10-13,BLR-02,F01,2,74999,149998
2025-10-20,BLR-02,F01,2,74999,149998
2025-10-27,BLR-02,F01,0,74999,0
2025-11-03,BLR-02,F01,0,74999,0
2025-11-10,BLR-02,F01,0,74999,0
2025-11-17,BLR-02,F01,0,74999,0
2025-11-24,BLR-02,F01,0,74999,0
2025-12-01,BLR-02,F01,0,74999,0
2025-12-08,BLR-02,F01,0,74999,0
2025-12-15,BLR-02,F01,0,74999,0
2025-12-22,BLR-02,F01,0,74999,0
2025-12-29,BLR-02,F01,2,74999,149998
2026-01-05,BLR-02,F01,0,74999,0
2026-01-12,BLR-02,F01,0,74999,0
2026-01-19,BLR-02,F01,0,74999,0
2026-01-26,BLR-02,F01,0,74999,0
2026-02-02,BLR-02,F01,0,74999,0
2026-02-09,BLR-02,F01,0,74999,0
2026-02-16,BLR-02,F01,0,74999,0
2026-02-23,BLR-02,F01,0,74999,0
2026-03-02,BLR-02,F01,0,74999,0
2026-03-09,BLR-02,F01,0,74999,0
2026-03-16,BLR-02,F01,0,74999,0
2026-03-23,BLR-02,F01,0,74999,0
2026-03-30,BLR-02,F01,1,74999,74999
2026-04-06,BLR-02,F01,0,74999,0
2026-04-13,BLR-02,F01,0,74999,0
2026-04-20,BLR-02,F01,0,74999,0
2026-04-27,BLR-02,F01,0,74999,0
2026-05-04,BLR-02,F01,0,74999,0
2026-05-11,BLR-02,F01,0,74999,0
2026-05-18,BLR-02,F01,0,74999,0
2026-05-25,BLR-02,F01,0,74999,0
2026-06-01,BLR-02,F01,0,74999,0
2026-06-08,BLR-02,F01,0,74999,0
2026-06-15,BLR-02,F01,0,74999,0
2026-06-22,BLR-02,F01,0,74999,0
2026-06-29,BLR-02,F01,0,74999,0
2026-07-06,BLR-02,F01,0,74999,0
2026-07-13,BLR-02,F01,0,74999,0
2026-07-20,BLR-02,F01,0,74999,0
2026-07-27,BLR-02,F01,0,74999,0
2026-08-03,BLR-02,F01,0,74999,0
2026-08-10,BLR-02,F01,0,74999,0
2026-08-17,BLR-02,F01,0,74999,0
2026-08-24,BLR-02,F01,0,74999,0
2025-09-01,BLR-02,F02,1,79900,79900
2025-09-08,BLR-02,F02,1,79900,79900
2025-09-15,BLR-02,F02,0,79900,0
2025-09-22,BLR-02,F02,3,79900,239700
2025-09-29,BLR-02,F02,2,79900,159800
2025-10-06,BLR-02,F02,0,79900,0
2025-10-13,BLR-02,F02,0,79900,0
2025-10-20,BLR-02,F02,2,79900,159800
2025-10-27,BLR-02,F02,0,79900,0
2025-11-03,BLR-02,F02,0,79900,0
2025-11-10,BLR-02,F02,0,79900,0
2025-11-17,BLR-02,F02,0,79900,0
2025-11-24,BLR-02,F02,1,79900,79900
2025-12-01,BLR-02,F02,1,79900,79900
2025-12-08,BLR-02,F02,0,79900,0
2025-12-15,BLR-02,F02,0,79900,0
2025-12-22,BLR-02,F02,0,79900,0
2025-12-29,BLR-02,F02,0,79900,0
2026-01-05,BLR-02,F02,0,79900,0
2026-01-12,BLR-02,F02,0,79900,0
